timestamp,open,high,low,close,volume,EMA9,EMA21,EMA50,EMA200,EMA9_EMA21,EMA21_EMA50,DistEMA200,RSI,MACD,MACDSignal,MACDHist,ROC,ATR,ATRPercent,BBUpper,BBLower,BBWidth,VolumeSMA20,RelativeVolume,VWAP,VWAPDistance,Body,UpperWick,LowerWick,BodyPercent,Hour,Minute,Return,Target,Symbol,Probability,TradeR
2026-06-15 23:05:00+00:00,369.15,369.25,369.15,369.25,837.0,369.2189773729538,369.31649201379486,369.5710294207037,367.8045178941875,-0.097514640841041,-0.2545374069088666,0.0039300281412757,46.315714219717776,-0.1228185400851202,-0.1328053980774984,0.0099868579923781,-0.0406063887384887,0.2727790828384352,0.0007387382067391,369.9493527131903,368.8090372868097,0.0030881934363724,2431.65,0.344210721115292,369.47379426526976,-0.0006057107939543,0.1000000000000227,0.0,0.0,0.0002708192281652,23,5,-0.0003329967268858,1.0,GOOGL,0.8266666666666667,1.48
2026-06-15 23:10:00+00:00,369.25,369.25,369.13,369.13,724.0,369.2011818983631,369.29953819435895,369.5537341493037,367.81770677086223,-0.0983562959958703,-0.2541959549446915,0.0035677815531465,43.220389456668734,-0.1225554722834658,-0.1307554129186919,0.008199940635226,-0.0189599133261086,0.2618662912071187,0.0007094148164796,369.9325647223134,368.78382527768656,0.0031120186509544,2369.05,0.3056077330575547,369.2760918130172,-0.0003956167654937,0.1200000000000045,0.0,0.0,0.0003250887221304,23,10,-0.0003249830737982,1.0,GOOGL,0.8633333333333333,1.48
2026-06-15 23:15:00+00:00,369.2,369.2,369.01,369.05,1001.0,369.1709455186905,369.27685290396266,369.5339798689389,367.8299683950328,-0.1059073852721894,-0.2571269649761802,0.0033168357931536,41.24156870077379,-0.1273344878543412,-0.1300712279058217,0.0027367400514805,-0.0433357709704418,0.2567329846923243,0.0006956590833012,369.9212295232438,368.75016047675615,0.0031731988795222,2385.3,0.4196537123213013,369.228385261967,-0.0004831298705282,0.1499999999999772,0.0,0.0400000000000204,0.0004064489906516,23,15,-0.0002167258147535,1.0,GOOGL,0.8366666666666667,1.48
2026-06-15 23:20:00+00:00,369.1,369.26,369.022,369.0425,807.0,369.1452564149524,369.25554809451154,369.5147061485884,367.842033386127,-0.1102916795591113,-0.2591580540768063,0.0032635384347521,41.05180810683247,-0.1302259161466281,-0.130102165553983,-0.0001237505926451,-0.0343473847906645,0.2553949143571583,0.0006920474318192,369.8666309132008,368.7340090867992,0.0030690823588113,2322.1,0.3475302527884243,369.1715203479704,-0.0003494861896411,0.0575000000000045,0.1599999999999681,0.0205000000000268,0.0001558086128291,23,20,-2.032244953253937e-05,1.0,GOOGL,0.84,1.48
2026-06-15 23:30:00+00:00,369.2239,369.25,369.14,369.14,634.0,369.1561481055696,369.2420975987698,369.4889041379319,367.86852217331295,-0.0859494932001894,-0.2468065391620371,0.0034563376588334,44.94879878948298,-0.1114224838996733,-0.1242467878892405,0.0128243039895671,0.0786227463738548,0.2417400026855093,0.0006548734970079,369.7252474694502,368.7613825305498,0.0026111094405928,2271.75,0.2790800044018928,369.1323252404106,2.0791350593334683e-05,0.0839000000000282,0.0260999999999853,0.0,0.0002272850409059,23,30,-0.0002164022036732,1.0,GOOGL,0.8433333333333334,1.48
2026-06-15 23:40:00+00:00,369.165,369.26,369.05,369.05,2930.0,369.1349184844557,369.2246341806998,369.4716922109542,367.8802781715885,-0.0897156962440703,-0.2470580302543794,0.0031796263562297,42.455080277199365,-0.1130754394611699,-0.1220125182036264,0.0089370787424564,0.0393055122592642,0.2394728596365429,0.0006488900139182,369.620698604292,368.7909313957079,0.0022483869626992,2364.75,1.2390316101067766,369.11403300099175,-0.0001734775577919,0.1150000000000091,0.0949999999999704,0.0,0.0003116108928329,23,40,-0.0002438099366093,1.0,GOOGL,0.8533333333333334,1.48
2026-06-15 23:50:00+00:00,369.16,369.44,369.12,369.21,1271.0,369.1683478300517,369.22540014933867,369.4530768929262,367.9070026948114,-0.0570523192869814,-0.2276767435875513,0.0035416485569573,47.98837794359111,-0.0867166309970457,-0.1109717322759098,0.0242551012788641,0.0027085590465847,0.2439332310131392,0.0006606896644542,369.4502964138641,368.8758335861359,0.0015559243458416,1554.2,0.8177840689743919,369.1293605590864,0.0002184584850998,0.0499999999999545,0.2300000000000182,0.0400000000000204,0.0001354242842825,23,50,-0.0001083276912661,1.0,GOOGL,0.8166666666666667,1.48
2026-06-15 23:55:00+00:00,369.4182,369.4182,369.13,369.21,2109.0,369.17667826404136,369.2240001357624,369.4435444657527,367.9199678421267,-0.047321871721067,-0.2195443299902422,0.003506284710339,47.98837794359111,-0.077571770826637,-0.1042917399860552,0.0267199691594182,-0.0441288345385317,0.2470951430836305,0.0006692536580364,369.42068636775326,368.8864436322468,0.0014469888017835,1512.95,1.393965431772365,369.1503363849421,0.000161624165488,0.2082000000000334,0.0,0.079999999999984,0.000563906719753,23,55,0.0,1.0,GOOGL,0.8133333333333334,1.48
2026-06-16 23:40:00+00:00,371.5,372.0399,371.354,371.354,1823.0,371.5101065224748,371.5851487590671,371.73889786435103,370.8796787114501,-0.07504223659231,-0.1537491052839072,0.0012789088099888,42.95483845295615,-0.0909836896939282,-0.0927994561213404,0.0018157664274122,-0.1641017258640953,0.4509864000204434,0.0012144379756793,371.931617332524,371.252442667476,0.0018289143648593,2523.45,0.7224236660128,371.6341189190034,-0.0007537491977816,0.146000000000015,0.5398999999999887,0.0,0.0003931558566758,23,40,-0.0005813171138682,1.0,GOOGL,0.8066666666666666,1.48
2026-06-22 08:00:00+00:00,363.95,365.47,361.05,361.05,40537.0,365.1476347142929,365.73950186426833,366.3346024171749,366.0722327562214,-0.5918671499754851,-0.5951005529065583,-0.013719239829823,17.513753866395405,-0.5422045295250086,-0.3385629355275294,-0.2036415939974792,-1.285030758714966,0.7675026361551757,0.0021257516580949,367.8373337872659,363.4088262127341,0.012265635160038,3866.5,10.484158799948274,363.8351018385156,-0.0076548464522582,2.8999999999999773,1.5200000000000389,0.0,0.0080321285140561,8,0,-0.0146015283842794,1.0,GOOGL,0.8033333333333333,1.48
