timestamp,open,high,low,close,volume,EMA9,EMA21,EMA50,EMA200,EMA9_EMA21,EMA21_EMA50,DistEMA200,RSI,MACD,MACDSignal,MACDHist,ROC,ATR,ATRPercent,BBUpper,BBLower,BBWidth,VolumeSMA20,RelativeVolume,VWAP,VWAPDistance,Body,UpperWick,LowerWick,BodyPercent,Hour,Minute,Return,Target,Symbol,Probability,TradeR
2026-06-09 23:15:00+00:00,363.0,363.31,363.0,363.02,1328.0,363.3709147600474,363.48059044297344,363.7084954109959,364.0875600117653,-0.1096756829260243,-0.2279049680224147,-0.0029321518475689,44.37285360263223,-0.1518429809651706,-0.1920190327246565,0.0401760517594858,-0.1320495185694685,0.6515107392354819,0.0017946965435388,364.3288932218839,362.57848677811614,0.0048217906555222,2908.7,0.4565613504314642,363.38291830732896,-0.0009987214286777,0.0199999999999818,0.2900000000000204,0.0,5.5093383284617406e-05,23,15,-0.0021714631263571,1.0,GOOGL,0.6533333333333333,1.48
2026-06-09 23:20:00+00:00,363.0546,363.0546,362.92,362.92,693.0,363.280731808038,363.4296276754304,363.6775740223294,364.0759424992104,-0.1488958673924116,-0.2479463468990275,-0.0031750037952945,43.445861018399896,-0.1777019809711078,-0.1891556223739468,0.011453641402839,-0.1870187018701889,0.6145885435758031,0.0016934546003962,364.3297605826596,362.5196194173404,0.0049877140012102,2016.55,0.3436562445761325,363.33591932724505,-0.0011447239458602,0.1345999999999776,0.0,0.0,0.0003708806348505,23,20,-0.0002754669164232,1.0,GOOGL,0.6366666666666667,1.48
2026-06-09 23:25:00+00:00,362.75,362.84,362.75,362.76,1398.0,363.1765854464304,363.3687524322094,363.6415907273361,364.0628485439945,-0.1921669857790107,-0.2728382951266894,-0.0035786363514018,41.936289918019966,-0.2087003202239543,-0.1930645619439483,-0.015635758280006,0.0,0.5828322190346754,0.0016066606545227,364.3328892136727,362.4374907863274,0.0052249377752378,1934.35,0.7227233954558379,363.2250097118132,-0.0012802249277442,0.0099999999999909,0.079999999999984,0.0,2.7566435108586683e-05,23,25,-0.0004408685109666,1.0,GOOGL,0.68,1.48
2026-06-09 23:30:00+00:00,362.76,362.9021,362.75,362.8,1744.0,363.1012683571444,363.3170476656449,363.6085871694014,364.05028288684025,-0.2157793085005437,-0.2915395037564963,-0.0034343686727167,42.47442441005424,-0.2274175339380804,-0.1999351563427747,-0.0274823775953056,-0.1321294868971486,0.5520656319607713,0.0015216803527033,364.31149751805583,362.37088248194414,0.005348994035589,1711.1,1.0192273975805035,363.1367104323232,-0.0009272277427483,0.0400000000000204,0.1021000000000071,0.0099999999999909,0.0001102535832415,23,30,0.0001102657404346,1.0,GOOGL,0.68,1.48
2026-06-09 23:35:00+00:00,362.76,362.9575,362.75,362.86,1133.0,363.0530146857155,363.275497877859,363.5792308098171,364.03843927602594,-0.2224831921434997,-0.303732931958109,-0.0032371286899524,43.32295824361595,-0.2347040400223932,-0.2068889330786984,-0.0278151069436947,0.0820824222257985,0.5274538011064293,0.0014536013920146,364.2906926126782,362.3196873873218,0.0054318613938058,1651.2,0.6861676356589147,363.1117014505694,-0.000693179122468,0.1000000000000227,0.0974999999999681,0.0099999999999909,0.0002755883811939,23,35,0.0001653803748622,1.0,GOOGL,0.6566666666666666,1.48
2026-06-09 23:40:00+00:00,362.8,363.0226,362.75,363.0226,1367.0,363.0469317485724,363.25250716169,363.5574021506086,364.02833142253314,-0.2055754131175149,-0.3048949889186474,-0.002762783376236,45.662143755998834,-0.2247672109999712,-0.210464588662953,-0.0143026223370181,0.1441655172413824,0.5092499581702565,0.0014028051095723,364.1970514855372,362.3165885144628,0.0051800162609005,1538.45,0.8885566641749812,363.0858691912045,-0.0001742540720336,0.2225999999999999,0.0,0.0500000000000113,0.0006131849642418,23,40,0.0004481067078212,1.0,GOOGL,0.6133333333333333,1.48
2026-06-09 23:45:00+00:00,363.04,363.13,362.9,363.13,2262.0,363.063545398858,363.2413701469909,363.5406412819573,364.0193928014135,-0.1778247481328776,-0.2992711349664319,-0.0024432566478639,47.21189497553603,-0.2058529750308366,-0.2095422659365297,0.003689290905693,0.0137710697367002,0.4893035325866681,0.0013474610541312,364.1676445577336,362.3039954422664,0.0051321816304554,1580.3,1.4313737897867491,363.0911828809545,0.0001069073579189,0.0899999999999749,0.0,0.1400000000000432,0.0002478451243355,23,45,0.0002958493493241,1.0,GOOGL,0.6133333333333333,1.48
2026-06-10 10:20:00+00:00,360.04,360.4,360.04,360.4,1751.0,360.4584763189728,360.77325254146274,361.61588413569086,363.2098888131917,-0.3147762224899111,-0.8426315942281235,-0.0077362673752446,42.88494348672008,-0.4092084421894242,-0.4606985823069289,0.0514901401175046,-0.1910880943809016,0.5071413241362109,0.0014071623866154,361.1743939202698,359.94685607973014,0.0034060428427847,2471.65,0.7084336374486678,360.5098778187438,-0.0003047844885933,0.3599999999999568,0.0,0.0,0.0009988901220864,10,20,0.0008331019161342,0.0,GOOGL,0.6466666666666666,-1.02
2026-06-10 10:25:00+00:00,360.33,360.4,360.16,360.4,1313.0,360.44678105517823,360.7393204922389,361.56820240487946,363.1819297205232,-0.2925394370606113,-0.8288819126406111,-0.0076598792309516,42.88494348672008,-0.3886861310809877,-0.4462960920617407,0.0576099609807529,-0.2491004705231204,0.488059800983621,0.0013542169838613,361.1666203707194,359.9326296292806,0.0034239476732485,2311.3,0.5680785705014494,360.5536738788001,-0.0004262163720228,0.0699999999999931,0.0,0.169999999999959,0.0001942286348501,10,25,0.0,0.0,GOOGL,0.61,-1.02
2026-06-10 10:40:00+00:00,360.71,360.71,360.5,360.5,979.0,360.43595190025127,360.6607967635152,361.4387294836199,363.1004002823961,-0.224844863263911,-0.7779327201047295,-0.0071616563363016,45.28944626953432,-0.3234389127020449,-0.3956372036418539,0.072198290939809,-0.024959094816821,0.4871965680615939,0.0013514467907395,361.1080069231495,359.93124307685054,0.0032642547747544,2965.45,0.3301353926048323,360.5076304093856,-2.1165736150729308e-05,0.2099999999999795,0.0,0.0,0.0005825242718446,10,40,0.0006384100813279,0.0,GOOGL,0.6066666666666667,-1.02
