symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MSFT,2026-06-15 14:25:00+00:00,397.85,398.43,397.3454,398.33,456605.0,14195.0,397.898894
MSFT,2026-06-15 14:30:00+00:00,398.31,398.4,397.36,397.675,297181.0,11129.0,397.735541
MSFT,2026-06-15 14:35:00+00:00,397.675,398.01,397.4,397.695,309578.0,10689.0,397.707216
MSFT,2026-06-15 14:40:00+00:00,397.73,398.01,397.3,397.4782,264684.0,9947.0,397.641927
MSFT,2026-06-15 14:45:00+00:00,397.49,398.2085,397.29,397.52,427754.0,12498.0,397.86502
MSFT,2026-06-15 14:50:00+00:00,397.54,398.0185,397.25,397.9051,284321.0,9377.0,397.780203
MSFT,2026-06-15 14:55:00+00:00,397.905,398.23,397.6601,398.14,320133.0,10021.0,397.986999
MSFT,2026-06-15 15:00:00+00:00,398.145,398.26,397.36,397.8,382576.0,11814.0,397.924963
MSFT,2026-06-15 15:05:00+00:00,397.795,399.0699,397.69,398.46,419619.0,11427.0,398.289276
MSFT,2026-06-15 15:10:00+00:00,398.4309,399.0976,398.33,398.475,244925.0,9392.0,398.705106
MSFT,2026-06-15 15:15:00+00:00,398.4401,398.9599,398.44,398.755,214666.0,8229.0,398.777555
MSFT,2026-06-15 15:20:00+00:00,398.755,399.075,398.01,398.06,235650.0,9521.0,398.526085
MSFT,2026-06-15 15:25:00+00:00,398.06,398.72,397.83,398.49,321439.0,10158.0,398.255226
MSFT,2026-06-15 15:30:00+00:00,398.48,399.18,398.1,398.6799,257344.0,9861.0,398.728163
MSFT,2026-06-15 15:35:00+00:00,398.654,399.0,398.12,398.27,198575.0,8145.0,398.491718
MSFT,2026-06-15 15:40:00+00:00,398.27,399.0799,398.22,399.03,171831.0,7466.0,398.564319
MSFT,2026-06-15 15:45:00+00:00,399.045,400.335,398.88,400.28,451094.0,12113.0,399.596969
MSFT,2026-06-15 15:50:00+00:00,400.27,400.5,399.99,400.49,262688.0,9556.0,400.164699
MSFT,2026-06-15 15:55:00+00:00,400.4899,400.95,400.1,400.81,310851.0,10015.0,400.513699
MSFT,2026-06-15 16:00:00+00:00,400.825,401.65,400.73,401.4,353871.0,11930.0,401.297592
MSFT,2026-06-15 16:05:00+00:00,401.38,401.41,400.87,401.0,173665.0,7908.0,401.173485
MSFT,2026-06-15 16:10:00+00:00,400.99,401.2,400.51,400.699,199218.0,7857.0,400.851916
MSFT,2026-06-15 16:15:00+00:00,400.71,400.85,400.37,400.6,201594.0,7596.0,400.660141
MSFT,2026-06-15 16:20:00+00:00,400.6,401.3,400.57,401.2201,179114.0,7762.0,401.05712
MSFT,2026-06-15 16:25:00+00:00,401.23,401.625,401.19,401.575,146142.0,7329.0,401.395945
MSFT,2026-06-15 16:30:00+00:00,401.565,401.75,400.91,400.9907,156896.0,7612.0,401.4255
MSFT,2026-06-15 16:35:00+00:00,400.985,401.04,400.46,400.605,160551.0,5339.0,400.717357
MSFT,2026-06-15 16:40:00+00:00,400.605,400.75,400.15,400.2,154809.0,4831.0,400.384163
MSFT,2026-06-15 16:45:00+00:00,400.215,400.35,399.78,400.14,203049.0,6135.0,400.128515
MSFT,2026-06-15 16:50:00+00:00,400.15,400.37,399.7,399.748,140265.0,4926.0,400.041266
MSFT,2026-06-15 16:55:00+00:00,399.76,399.76,398.68,399.22,276991.0,6599.0,399.124715
MSFT,2026-06-15 17:00:00+00:00,399.2,399.72,398.9,399.665,127306.0,4708.0,399.336303
MSFT,2026-06-15 17:05:00+00:00,399.66,399.99,399.31,399.375,189279.0,5914.0,399.658373
MSFT,2026-06-15 17:10:00+00:00,399.33,399.66,399.32,399.5025,106043.0,4236.0,399.507702
MSFT,2026-06-15 17:15:00+00:00,399.5005,399.9499,399.46,399.68,115399.0,4403.0,399.681069
MSFT,2026-06-15 17:20:00+00:00,399.68,399.9,399.54,399.7704,141738.0,4517.0,399.76006
MSFT,2026-06-15 17:25:00+00:00,399.795,399.81,399.47,399.49,100755.0,4202.0,399.642056
MSFT,2026-06-15 17:30:00+00:00,399.49,399.675,399.49,399.5601,102908.0,4282.0,399.595526
MSFT,2026-06-15 17:35:00+00:00,399.56,399.93,399.51,399.76,116855.0,4264.0,399.777114
MSFT,2026-06-15 17:40:00+00:00,399.74,399.96,399.62,399.77,126678.0,4176.0,399.803566
MSFT,2026-06-15 17:45:00+00:00,399.75,399.78,399.47,399.737,134382.0,4759.0,399.622528
MSFT,2026-06-15 17:50:00+00:00,399.76,399.85,399.53,399.66,101976.0,3953.0,399.698203
MSFT,2026-06-15 17:55:00+00:00,399.655,399.655,399.16,399.29,124470.0,4429.0,399.356091
MSFT,2026-06-15 18:00:00+00:00,399.31,399.51,398.9001,399.055,148943.0,4958.0,399.099277
MSFT,2026-06-15 18:05:00+00:00,399.055,399.36,399.0,399.29,131896.0,4346.0,399.218996
MSFT,2026-06-15 18:10:00+00:00,399.23,399.38,399.1,399.335,85921.0,3558.0,399.271516
MSFT,2026-06-15 18:15:00+00:00,399.37,399.58,399.3,399.39,138442.0,7301.0,399.438151
MSFT,2026-06-15 18:20:00+00:00,399.405,399.405,399.0,399.115,112915.0,4021.0,399.20193
MSFT,2026-06-15 18:25:00+00:00,399.09,399.13,398.9,398.975,108313.0,4024.0,399.0158
MSFT,2026-06-15 18:30:00+00:00,398.975,399.02,398.5,398.56,138824.0,4497.0,398.719362
MSFT,2026-06-15 18:35:00+00:00,398.56,398.88,398.26,398.54,146807.0,4728.0,398.560849
MSFT,2026-06-15 18:40:00+00:00,398.53,398.88,398.4,398.63,293960.0,4331.0,398.676494
MSFT,2026-06-15 18:45:00+00:00,398.63,398.75,398.42,398.4551,102442.0,3848.0,398.566619
MSFT,2026-06-15 18:50:00+00:00,398.44,398.65,398.3,398.615,122346.0,4009.0,398.468591
MSFT,2026-06-15 18:55:00+00:00,398.615,398.7799,398.5,398.68,127202.0,4164.0,398.62244
MSFT,2026-06-15 19:00:00+00:00,398.675,399.34,398.5106,399.26,214611.0,5533.0,398.899407
MSFT,2026-06-15 19:05:00+00:00,399.26,399.8,398.65,398.75,272468.0,6415.0,399.361822
MSFT,2026-06-15 19:10:00+00:00,398.715,399.28,398.7,399.165,135174.0,4348.0,398.968999
MSFT,2026-06-15 19:15:00+00:00,399.13,399.42,398.81,398.96,150335.0,4611.0,399.156376
MSFT,2026-06-15 19:20:00+00:00,398.96,398.96,398.5,398.51,153079.0,4663.0,398.692389
MSFT,2026-06-15 19:25:00+00:00,398.5,398.74,398.41,398.4501,152044.0,4781.0,398.586978
MSFT,2026-06-15 19:30:00+00:00,398.45,399.1399,398.25,399.0701,233093.0,6474.0,398.785835
MSFT,2026-06-15 19:35:00+00:00,399.07,399.63,399.03,399.62,205109.0,6306.0,399.323448
MSFT,2026-06-15 19:40:00+00:00,399.6,400.18,399.6,400.1,260175.0,7811.0,399.815729
MSFT,2026-06-15 19:45:00+00:00,400.08,400.61,400.05,400.35,357315.0,9408.0,400.340778
MSFT,2026-06-15 19:50:00+00:00,400.34,400.35,398.72,399.0528,571217.0,15866.0,399.372186
MSFT,2026-06-15 19:55:00+00:00,399.08,400.07,399.025,400.025,1049926.0,27647.0,399.510785
MSFT,2026-06-15 20:00:00+00:00,400.06,400.49,399.29,399.538,9028817.0,648.0,399.759743
MSFT,2026-06-15 20:05:00+00:00,399.6999,399.7,399.5,399.56,11593.0,169.0,399.614151
MSFT,2026-06-15 20:10:00+00:00,399.51,400.15,399.3856,400.05,41708.0,305.0,399.777845
MSFT,2026-06-15 20:15:00+00:00,400.0,400.15,400.0,400.08,13575.0,315.0,400.053234
MSFT,2026-06-15 20:20:00+00:00,400.1,400.2113,399.9,400.15,32720.0,206.0,400.085529
MSFT,2026-06-15 20:25:00+00:00,400.0,400.05,399.8006,399.89,3093.0,141.0,399.971472
MSFT,2026-06-15 20:30:00+00:00,399.95,399.9581,399.807,399.94,10995.0,105.0,399.91354
MSFT,2026-06-15 20:35:00+00:00,399.82,399.8432,399.7,399.7,6717.0,172.0,399.774365
MSFT,2026-06-15 20:40:00+00:00,399.749,399.82,399.628,399.8,1632.0,113.0,399.738088
MSFT,2026-06-15 20:45:00+00:00,399.77,399.8,399.71,399.8,2462.0,161.0,399.758139
MSFT,2026-06-15 20:50:00+00:00,399.7,399.8,399.61,399.65,6025.0,229.0,399.664395
MSFT,2026-06-15 20:55:00+00:00,399.6493,399.65,399.3646,399.65,144944.0,150.0,399.576566
MSFT,2026-06-15 21:00:00+00:00,399.5524,399.7953,399.5,399.5,5045.0,198.0,399.599849
MSFT,2026-06-15 21:05:00+00:00,399.5,399.74,399.5,399.51,2803.0,86.0,399.625708
MSFT,2026-06-15 21:10:00+00:00,399.68,399.68,399.54,399.5522,3032.0,75.0,399.61276
MSFT,2026-06-15 21:15:00+00:00,399.68,399.8,399.68,399.7597,2321.0,135.0,399.76578
MSFT,2026-06-15 21:20:00+00:00,399.6712,399.78,399.6395,399.72,764.0,85.0,399.712273
MSFT,2026-06-15 21:25:00+00:00,399.6891,399.75,399.61,399.6964,1652.0,114.0,399.668866
MSFT,2026-06-15 21:30:00+00:00,399.66,399.76,399.6488,399.76,1757.0,95.0,399.720605
MSFT,2026-06-15 21:35:00+00:00,399.76,399.8,399.7,399.8,3749.0,93.0,399.709793
MSFT,2026-06-15 21:40:00+00:00,399.71,399.75,399.71,399.75,341.0,41.0,399.737368
MSFT,2026-06-15 21:45:00+00:00,399.76,399.8,399.71,399.71,3794.0,118.0,399.766929
MSFT,2026-06-15 21:50:00+00:00,399.7896,399.79,399.72,399.72,995.0,71.0,399.748072
MSFT,2026-06-15 21:55:00+00:00,399.7573,399.7573,399.63,399.7306,1756.0,137.0,399.704539
MSFT,2026-06-15 22:00:00+00:00,399.71,399.76,399.52,399.52,2714.0,143.0,399.689301
MSFT,2026-06-15 22:05:00+00:00,399.5,399.62,399.3,399.4,2781.0,152.0,399.511903
MSFT,2026-06-15 22:10:00+00:00,399.2344,399.5735,399.0,399.0802,3613.0,207.0,399.222214
MSFT,2026-06-15 22:15:00+00:00,399.46,399.5,399.039,399.15,3968.0,41.0,399.461619
MSFT,2026-06-15 22:20:00+00:00,399.08,399.32,399.0,399.0498,7984.0,135.0,399.071719
MSFT,2026-06-15 22:25:00+00:00,399.01,399.2917,399.01,399.22,3591.0,126.0,399.079561
MSFT,2026-06-15 22:30:00+00:00,399.22,399.31,399.0,399.2,1727.0,105.0,399.106274
MSFT,2026-06-15 22:35:00+00:00,399.11,399.42,399.01,399.2707,9961.0,115.0,399.29771
MSFT,2026-06-15 22:40:00+00:00,399.0547,399.0547,399.0547,399.0547,180.0,15.0,399.0547
MSFT,2026-06-15 22:45:00+00:00,399.0977,399.35,399.0977,399.35,1471.0,122.0,399.256161
MSFT,2026-06-15 22:50:00+00:00,399.35,399.7306,399.3,399.49,9155.0,159.0,399.33453
MSFT,2026-06-15 22:55:00+00:00,399.3221,399.47,399.3221,399.46,1080.0,50.0,399.399087
