symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AMZN,2026-06-08 08:00:00+00:00,247.7,247.8711,245.8,247.7,91253.0,4594.0,246.65628
AMZN,2026-06-08 08:05:00+00:00,247.95,248.0,245.87,247.89,13706.0,422.0,247.681551
AMZN,2026-06-08 08:10:00+00:00,247.67,247.99,245.85,247.7,2580.0,113.0,247.440742
AMZN,2026-06-08 08:15:00+00:00,247.36,247.36,247.3,247.3,2359.0,84.0,247.339183
AMZN,2026-06-08 08:20:00+00:00,247.23,247.4,247.0,247.0,3491.0,148.0,247.225613
AMZN,2026-06-08 08:25:00+00:00,247.45,247.45,247.45,247.45,264.0,11.0,247.45
AMZN,2026-06-08 08:30:00+00:00,247.1,247.15,247.05,247.05,2297.0,126.0,247.105357
AMZN,2026-06-08 08:35:00+00:00,246.9,246.9,246.8,246.8,1234.0,71.0,246.828436
AMZN,2026-06-08 08:40:00+00:00,246.78,246.8848,246.78,246.8848,620.0,25.0,246.834895
AMZN,2026-06-08 08:45:00+00:00,246.58,246.58,246.43,246.43,1706.0,107.0,246.506667
AMZN,2026-06-08 08:50:00+00:00,246.51,246.64,246.42,246.47,3339.0,171.0,246.523489
AMZN,2026-06-08 08:55:00+00:00,246.48,246.79,246.47,246.78,1665.0,49.0,246.554012
AMZN,2026-06-08 09:00:00+00:00,246.79,246.98,246.79,246.9,2022.0,65.0,246.909693
AMZN,2026-06-08 09:05:00+00:00,246.81,246.81,246.58,246.58,808.0,28.0,246.718804
AMZN,2026-06-08 09:10:00+00:00,246.52,246.52,246.41,246.41,1463.0,55.0,246.456618
AMZN,2026-06-08 09:15:00+00:00,246.6,247.0,246.6,247.0,2298.0,54.0,246.900345
AMZN,2026-06-08 09:20:00+00:00,247.21,247.25,247.21,247.25,1003.0,42.0,247.24
AMZN,2026-06-08 09:25:00+00:00,247.17,247.17,247.13,247.13,1067.0,15.0,247.134459
AMZN,2026-06-08 09:30:00+00:00,247.0,247.0,246.9,246.9,1592.0,46.0,246.980778
AMZN,2026-06-08 09:35:00+00:00,247.06,247.21,246.87,246.87,1880.0,86.0,247.090041
AMZN,2026-06-08 09:40:00+00:00,247.38,247.38,246.862,246.862,965.0,20.0,247.232
AMZN,2026-06-08 09:50:00+00:00,247.4,247.4,247.4,247.4,329.0,11.0,247.4
AMZN,2026-06-08 09:55:00+00:00,247.22,247.22,247.22,247.22,201.0,12.0,247.22
AMZN,2026-06-08 10:00:00+00:00,246.81,246.81,246.81,246.81,226.0,10.0,246.81
AMZN,2026-06-08 10:10:00+00:00,247.38,247.4,246.5,246.83,5146.0,166.0,246.752847
AMZN,2026-06-08 10:15:00+00:00,247.07,247.2,247.07,247.09,2393.0,81.0,247.172881
AMZN,2026-06-08 10:30:00+00:00,247.4,247.7,247.4,247.7,1650.0,87.0,247.64
AMZN,2026-06-08 10:35:00+00:00,247.0,247.5687,247.0,247.5687,1491.0,89.0,247.182092
AMZN,2026-06-08 10:40:00+00:00,247.4,247.4,247.4,247.4,156.0,8.0,247.4
AMZN,2026-06-08 10:45:00+00:00,247.07,247.08,247.07,247.08,825.0,31.0,247.075
AMZN,2026-06-08 10:50:00+00:00,247.07,247.24,247.07,247.24,1057.0,42.0,247.1125
AMZN,2026-06-08 10:55:00+00:00,247.01,247.19,247.01,247.01,4937.0,115.0,247.103224
AMZN,2026-06-08 11:00:00+00:00,247.14,247.25,246.641,246.69,13188.0,447.0,246.836004
AMZN,2026-06-08 11:05:00+00:00,246.765,246.9279,246.75,246.9279,6135.0,163.0,246.810742
AMZN,2026-06-08 11:10:00+00:00,247.15,247.47,246.99,247.098,17308.0,273.0,247.202959
AMZN,2026-06-08 11:15:00+00:00,247.45,248.0696,247.4,248.0696,14801.0,419.0,247.760203
AMZN,2026-06-08 11:20:00+00:00,248.0726,248.55,248.0,248.55,19452.0,379.0,248.210099
AMZN,2026-06-08 11:25:00+00:00,248.28,248.28,248.08,248.2305,8312.0,282.0,248.20446
AMZN,2026-06-08 11:30:00+00:00,248.25,248.8,248.25,248.5409,28503.0,492.0,248.666729
AMZN,2026-06-08 11:35:00+00:00,248.7546,248.8,248.5,248.65,10264.0,290.0,248.727209
AMZN,2026-06-08 11:40:00+00:00,248.62,248.7676,248.5294,248.66,24664.0,310.0,248.728407
AMZN,2026-06-08 11:45:00+00:00,248.7,248.8,248.5,248.8,7284.0,246.0,248.637956
AMZN,2026-06-08 11:50:00+00:00,248.72,248.7511,248.5,248.66,9782.0,249.0,248.643009
AMZN,2026-06-08 11:55:00+00:00,248.6,248.8,248.54,248.68,15664.0,331.0,248.688162
AMZN,2026-06-08 12:00:00+00:00,248.58,250.0,243.31,249.5444,223184.0,7760.0,247.653986
AMZN,2026-06-08 12:05:00+00:00,249.42,249.92,248.8,249.89,41733.0,736.0,249.547751
AMZN,2026-06-08 12:10:00+00:00,249.99,249.99,249.13,249.4,24256.0,388.0,249.433765
AMZN,2026-06-08 12:15:00+00:00,249.6,249.67,248.4,248.4,37138.0,792.0,249.010225
AMZN,2026-06-08 12:20:00+00:00,248.27,248.75,248.18,248.6,7639.0,254.0,248.59442
AMZN,2026-06-08 12:25:00+00:00,248.69,248.77,248.6,248.6,12973.0,340.0,248.704526
AMZN,2026-06-08 12:30:00+00:00,248.7307,248.9,248.7,248.8558,7820.0,236.0,248.754725
AMZN,2026-06-08 12:35:00+00:00,248.77,249.2,248.77,248.95,8700.0,399.0,248.958765
AMZN,2026-06-08 12:40:00+00:00,249.0397,249.35,248.8,249.1669,10820.0,432.0,249.16644
AMZN,2026-06-08 12:45:00+00:00,249.01,249.01,248.65,248.68,9082.0,391.0,248.911512
AMZN,2026-06-08 12:50:00+00:00,248.65,249.0,248.5,249.0,14854.0,564.0,248.733065
AMZN,2026-06-08 12:55:00+00:00,248.97,249.1325,248.84,248.96,10906.0,412.0,248.950211
AMZN,2026-06-08 13:00:00+00:00,249.0572,249.3,248.9,249.1,17475.0,423.0,249.104016
AMZN,2026-06-08 13:05:00+00:00,249.0,249.69,248.93,249.42,17088.0,447.0,249.252386
AMZN,2026-06-08 13:10:00+00:00,249.48,249.68,249.2942,249.64,33636.0,665.0,249.533387
AMZN,2026-06-08 13:15:00+00:00,249.51,249.6,249.0188,249.2,18850.0,538.0,249.322429
AMZN,2026-06-08 13:20:00+00:00,249.19,249.24,249.0,249.0,20393.0,594.0,249.126325
AMZN,2026-06-08 13:25:00+00:00,248.83,248.96,246.18,246.67,98741.0,1935.0,247.253543
AMZN,2026-06-08 13:30:00+00:00,246.71,249.42,246.43,247.185,1767419.0,35371.0,247.26403
AMZN,2026-06-08 13:35:00+00:00,247.185,247.9,246.38,247.745,677559.0,14318.0,247.301141
AMZN,2026-06-08 13:40:00+00:00,247.7332,247.905,247.28,247.745,523059.0,12036.0,247.599097
AMZN,2026-06-08 13:45:00+00:00,247.72,248.22,247.5,247.81,494424.0,11948.0,247.875435
AMZN,2026-06-08 13:50:00+00:00,247.83,248.6,247.3,248.505,418320.0,8827.0,248.031466
AMZN,2026-06-08 13:55:00+00:00,248.49,248.9001,246.95,247.03,508159.0,10292.0,247.797269
AMZN,2026-06-08 14:00:00+00:00,247.07,247.45,246.7,246.8751,419607.0,9340.0,247.021597
AMZN,2026-06-08 14:05:00+00:00,246.87,247.2199,246.59,247.07,461405.0,8787.0,246.852513
AMZN,2026-06-08 14:10:00+00:00,247.02,247.27,246.57,246.955,355549.0,7764.0,246.868605
AMZN,2026-06-08 14:15:00+00:00,246.96,246.99,246.18,246.5,442488.0,8517.0,246.488636
AMZN,2026-06-08 14:20:00+00:00,246.5002,246.82,246.1201,246.68,383028.0,7861.0,246.486928
AMZN,2026-06-08 14:25:00+00:00,246.665,247.055,246.26,246.8101,465278.0,9067.0,246.737898
AMZN,2026-06-08 14:30:00+00:00,246.795,247.2199,246.34,246.545,338099.0,8076.0,246.828415
AMZN,2026-06-08 14:35:00+00:00,246.57,246.98,246.28,246.6,375572.0,8854.0,246.613584
AMZN,2026-06-08 14:40:00+00:00,246.575,246.84,246.26,246.4847,312447.0,7656.0,246.593061
AMZN,2026-06-08 14:45:00+00:00,246.515,247.15,246.515,246.64,262168.0,7224.0,246.935379
AMZN,2026-06-08 14:50:00+00:00,246.62,246.67,246.315,246.64,282531.0,7111.0,246.463825
AMZN,2026-06-08 14:55:00+00:00,246.65,247.21,246.46,247.1919,383252.0,9445.0,246.792437
AMZN,2026-06-08 15:00:00+00:00,247.21,247.32,246.89,247.11,337156.0,9542.0,247.1002
AMZN,2026-06-08 15:05:00+00:00,247.1,247.56,247.03,247.53,277200.0,8413.0,247.285283
AMZN,2026-06-08 15:10:00+00:00,247.52,247.715,247.29,247.49,297660.0,7138.0,247.484769
AMZN,2026-06-08 15:15:00+00:00,247.49,247.63,246.91,247.13,273112.0,7746.0,247.210941
AMZN,2026-06-08 15:20:00+00:00,247.12,247.3488,246.73,247.28,216045.0,6657.0,247.024753
AMZN,2026-06-08 15:25:00+00:00,247.27,247.27,246.41,246.44,241536.0,7488.0,246.889151
AMZN,2026-06-08 15:30:00+00:00,246.42,246.5299,245.6,245.64,525802.0,12643.0,245.924941
AMZN,2026-06-08 15:35:00+00:00,245.62,246.52,245.572,246.445,266608.0,7837.0,245.908588
AMZN,2026-06-08 15:40:00+00:00,246.45,246.695,246.35,246.65,214787.0,6008.0,246.550842
AMZN,2026-06-08 15:45:00+00:00,246.635,246.9899,246.52,246.52,173376.0,5269.0,246.785104
