symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2026-06-15 17:10:00+00:00,212.06,212.26,212.02,212.205,512671.0,10958.0,212.152126
NVDA,2026-06-15 17:15:00+00:00,212.2,212.43,212.08,212.385,661045.0,12709.0,212.304026
NVDA,2026-06-15 17:20:00+00:00,212.39,212.67,212.3,212.52,939295.0,15978.0,212.527054
NVDA,2026-06-15 17:25:00+00:00,212.52,212.6,212.25,212.53,638497.0,12283.0,212.463087
NVDA,2026-06-15 17:30:00+00:00,212.52,212.65,212.35,212.46,711299.0,11873.0,212.503179
NVDA,2026-06-15 17:35:00+00:00,212.4501,212.505,212.24,212.32,575580.0,11203.0,212.352622
NVDA,2026-06-15 17:40:00+00:00,212.31,212.3648,212.1,212.14,628461.0,11238.0,212.235507
NVDA,2026-06-15 17:45:00+00:00,212.15,212.31,212.03,212.3006,613645.0,10865.0,212.197281
NVDA,2026-06-15 17:50:00+00:00,212.3,212.3898,212.17,212.275,496126.0,9426.0,212.289247
NVDA,2026-06-15 17:55:00+00:00,212.28,212.38,211.8,211.82,905298.0,13495.0,211.990676
NVDA,2026-06-15 18:00:00+00:00,211.84,211.91,211.52,211.54,1010015.0,15374.0,211.695302
NVDA,2026-06-15 18:05:00+00:00,211.5401,211.94,211.42,211.94,964980.0,19667.0,211.706676
NVDA,2026-06-15 18:10:00+00:00,211.9397,212.31,211.8901,212.16,1010661.0,13194.0,212.148074
NVDA,2026-06-15 18:15:00+00:00,212.17,212.25,212.09,212.1,500693.0,8832.0,212.180825
NVDA,2026-06-15 18:20:00+00:00,212.1,212.15,211.89,211.9899,748058.0,10893.0,212.025357
NVDA,2026-06-15 18:25:00+00:00,211.98,212.08,211.91,211.94,584872.0,9419.0,211.978836
NVDA,2026-06-15 18:30:00+00:00,211.94,212.1212,211.8,211.8171,775996.0,11780.0,211.963248
NVDA,2026-06-15 18:35:00+00:00,211.8,212.08,211.79,212.05,598829.0,10278.0,212.001839
NVDA,2026-06-15 18:40:00+00:00,212.05,212.34,212.01,212.31,967798.0,12744.0,212.165091
NVDA,2026-06-15 18:45:00+00:00,212.31,212.47,212.17,212.2626,925160.0,12576.0,212.298126
NVDA,2026-06-15 18:50:00+00:00,212.25,212.56,212.24,212.545,789323.0,11921.0,212.429323
NVDA,2026-06-15 18:55:00+00:00,212.545,212.55,212.265,212.29,642275.0,10997.0,212.442014
NVDA,2026-06-15 19:00:00+00:00,212.29,212.35,211.904,211.91,900587.0,13019.0,212.14817
NVDA,2026-06-15 19:05:00+00:00,211.91,212.03,211.8313,211.9999,754929.0,11680.0,211.931822
NVDA,2026-06-15 19:10:00+00:00,211.997,212.15,211.9,211.99,860434.0,12224.0,212.004919
NVDA,2026-06-15 19:15:00+00:00,211.99,212.13,211.85,212.01,842739.0,12772.0,211.94897
NVDA,2026-06-15 19:20:00+00:00,212.02,212.08,211.75,211.77,919141.0,12185.0,211.922116
NVDA,2026-06-15 19:25:00+00:00,211.76,211.9,211.62,211.66,1881108.0,13247.0,211.767762
NVDA,2026-06-15 19:30:00+00:00,211.65,211.86,211.37,211.442,1261897.0,16048.0,211.713124
NVDA,2026-06-15 19:35:00+00:00,211.445,211.76,211.29,211.67,1021470.0,14111.0,211.549773
NVDA,2026-06-15 19:40:00+00:00,211.67,211.8,211.57,211.6596,850305.0,13297.0,211.702298
NVDA,2026-06-15 19:45:00+00:00,211.65,212.015,211.56,212.0,1252869.0,16877.0,211.843311
NVDA,2026-06-15 19:50:00+00:00,212.0,212.25,211.0,212.0,2202288.0,32846.0,211.83645
NVDA,2026-06-15 19:55:00+00:00,211.992,212.6,211.95,212.45,4562218.0,54691.0,212.214131
NVDA,2026-06-15 20:00:00+00:00,212.45,212.5,212.04,212.45,39026079.0,2582.0,212.44848
NVDA,2026-06-15 20:05:00+00:00,212.47,212.49,212.2001,212.3104,71447.0,890.0,212.341331
NVDA,2026-06-15 20:10:00+00:00,212.31,212.44,212.25,212.37,123681.0,844.0,212.331898
NVDA,2026-06-15 20:15:00+00:00,212.37,212.45,212.17,212.2,979890.0,737.0,212.44498
NVDA,2026-06-15 20:20:00+00:00,212.1983,212.1983,211.95,212.0,177036.0,929.0,212.048455
NVDA,2026-06-15 20:25:00+00:00,211.97,212.01,211.6103,212.0,51766.0,1044.0,211.806302
NVDA,2026-06-15 20:30:00+00:00,212.0,212.3,211.95,212.25,83446.0,931.0,212.1317
NVDA,2026-06-15 20:35:00+00:00,212.2501,212.28,212.02,212.15,44224.0,650.0,212.185666
NVDA,2026-06-15 20:40:00+00:00,212.13,212.16,211.9,211.99,41513.0,751.0,212.011625
NVDA,2026-06-15 20:45:00+00:00,212.0,212.16,212.0,212.05,35191.0,659.0,212.077548
NVDA,2026-06-15 20:50:00+00:00,212.09,212.14,212.0591,212.1101,20924.0,528.0,212.099908
NVDA,2026-06-15 20:55:00+00:00,212.1113,212.16,212.01,212.0675,32171.0,584.0,212.107411
NVDA,2026-06-15 21:00:00+00:00,212.11,212.12,212.01,212.0201,143228.0,491.0,212.077802
NVDA,2026-06-15 21:05:00+00:00,212.04,212.1,212.01,212.0898,12490.0,466.0,212.052311
NVDA,2026-06-15 21:10:00+00:00,212.0598,212.1,212.05,212.05,16103.0,420.0,212.066925
NVDA,2026-06-15 21:15:00+00:00,212.05,212.1,212.03,212.1,27043.0,433.0,212.058588
NVDA,2026-06-15 21:20:00+00:00,212.0873,212.23,212.05,212.2,24409.0,497.0,212.131465
NVDA,2026-06-15 21:25:00+00:00,212.2,212.25,212.1729,212.24,16054.0,446.0,212.229113
NVDA,2026-06-15 21:30:00+00:00,212.25,212.27,212.21,212.27,12787.0,469.0,212.22659
NVDA,2026-06-15 21:35:00+00:00,212.26,212.36,212.2526,212.3,37005.0,647.0,212.334617
NVDA,2026-06-15 21:40:00+00:00,212.31,212.31,212.0983,212.2,38395.0,601.0,212.163833
NVDA,2026-06-15 21:45:00+00:00,212.2,212.2,212.03,212.04,33786.0,546.0,212.12066
NVDA,2026-06-15 21:50:00+00:00,212.04,212.09,212.02,212.056,13442.0,465.0,212.047793
NVDA,2026-06-15 21:55:00+00:00,212.0504,212.08,212.04,212.08,18772.0,502.0,212.058109
NVDA,2026-06-15 22:00:00+00:00,212.04,212.1,212.0187,212.02,23324.0,445.0,212.071118
NVDA,2026-06-15 22:05:00+00:00,212.02,212.07,211.9,211.9334,48669.0,702.0,211.951322
NVDA,2026-06-15 22:10:00+00:00,211.95,211.96,211.46,211.5469,54578.0,829.0,211.679736
NVDA,2026-06-15 22:15:00+00:00,211.5795,211.66,211.5753,211.61,13462.0,412.0,211.634465
NVDA,2026-06-15 22:20:00+00:00,211.62,211.65,211.43,211.4917,23298.0,583.0,211.538622
NVDA,2026-06-15 22:25:00+00:00,211.5609,211.57,211.43,211.55,32065.0,528.0,211.493125
NVDA,2026-06-15 22:30:00+00:00,211.55,211.61,211.5,211.5,27786.0,541.0,211.529304
NVDA,2026-06-15 22:35:00+00:00,211.5284,211.55,211.43,211.43,39996.0,517.0,211.496673
NVDA,2026-06-15 22:40:00+00:00,211.44,211.53,211.44,211.5,14162.0,399.0,211.465921
NVDA,2026-06-15 22:45:00+00:00,211.5261,211.64,211.5239,211.56,15569.0,433.0,211.557563
NVDA,2026-06-15 22:50:00+00:00,211.56,211.75,211.52,211.55,20601.0,554.0,211.625806
NVDA,2026-06-15 22:55:00+00:00,211.57,211.65,211.53,211.545,16720.0,454.0,211.582697
NVDA,2026-06-15 23:00:00+00:00,211.53,211.57,211.45,211.47,25840.0,526.0,211.506652
NVDA,2026-06-15 23:05:00+00:00,211.5,211.51,211.331,211.37,26171.0,583.0,211.421678
NVDA,2026-06-15 23:10:00+00:00,211.3791,211.47,211.33,211.38,13533.0,473.0,211.397722
NVDA,2026-06-15 23:15:00+00:00,211.4,211.47,211.38,211.38,11349.0,412.0,211.42353
NVDA,2026-06-15 23:20:00+00:00,211.39,211.47,211.33,211.45,21288.0,502.0,211.400469
NVDA,2026-06-15 23:25:00+00:00,211.5,211.75,211.45,211.68,28453.0,626.0,211.60308
NVDA,2026-06-15 23:30:00+00:00,211.71,211.71,211.6,211.64,28296.0,412.0,211.652958
NVDA,2026-06-15 23:35:00+00:00,211.605,211.75,211.56,211.7,23493.0,375.0,211.686775
NVDA,2026-06-15 23:40:00+00:00,211.7109,211.83,211.7,211.83,24054.0,456.0,211.720874
NVDA,2026-06-15 23:45:00+00:00,211.8997,211.97,211.82,211.84,30779.0,470.0,211.913199
NVDA,2026-06-15 23:50:00+00:00,211.75,211.95,211.75,211.92,14790.0,318.0,211.812206
NVDA,2026-06-15 23:55:00+00:00,211.94,211.95,211.81,211.932,32011.0,435.0,211.862118
NVDA,2026-06-16 08:00:00+00:00,211.45,211.78,210.94,211.78,135307.0,5273.0,211.323444
NVDA,2026-06-16 08:05:00+00:00,211.78,211.88,210.92,211.48,165361.0,6698.0,211.355605
NVDA,2026-06-16 08:10:00+00:00,211.87,211.9,211.54,211.54,25469.0,658.0,211.74831
NVDA,2026-06-16 08:15:00+00:00,211.49,211.75,211.4,211.53,16949.0,579.0,211.549345
NVDA,2026-06-16 08:20:00+00:00,211.51,211.51,211.32,211.44,10876.0,436.0,211.442404
NVDA,2026-06-16 08:25:00+00:00,211.33,211.6,211.24,211.6,16203.0,694.0,211.380109
NVDA,2026-06-16 08:30:00+00:00,211.57,211.69,211.4184,211.69,20737.0,621.0,211.554699
NVDA,2026-06-16 08:35:00+00:00,211.5,211.66,211.39,211.42,13325.0,593.0,211.481216
NVDA,2026-06-16 08:40:00+00:00,211.45,211.49,211.36,211.38,10468.0,392.0,211.427816
NVDA,2026-06-16 08:45:00+00:00,211.41,211.45,211.36,211.42,7190.0,551.0,211.398379
NVDA,2026-06-16 08:50:00+00:00,211.56,211.7,211.46,211.68,10770.0,472.0,211.583206
NVDA,2026-06-16 08:55:00+00:00,211.65,211.81,211.5,211.56,19019.0,687.0,211.711473
NVDA,2026-06-16 09:00:00+00:00,211.59,211.63,211.41,211.5865,12276.0,471.0,211.512357
NVDA,2026-06-16 09:05:00+00:00,211.5234,211.59,211.45,211.45,13574.0,547.0,211.538288
NVDA,2026-06-16 09:10:00+00:00,211.45,211.51,211.41,211.44,8054.0,405.0,211.475924
NVDA,2026-06-16 09:15:00+00:00,211.45,211.47,211.11,211.11,16144.0,901.0,211.335388
NVDA,2026-06-16 09:20:00+00:00,211.22,211.31,211.126,211.26,7093.0,360.0,211.211909
NVDA,2026-06-16 09:25:00+00:00,211.25,211.34,211.19,211.2,12981.0,565.0,211.22805
NVDA,2026-06-16 09:30:00+00:00,211.24,211.36,211.24,211.36,7475.0,265.0,211.31566
NVDA,2026-06-16 09:35:00+00:00,211.4,211.42,211.29,211.33,7912.0,280.0,211.339271
NVDA,2026-06-16 09:40:00+00:00,211.33,211.33,211.15,211.23,14302.0,421.0,211.26657
NVDA,2026-06-16 09:45:00+00:00,211.15,211.21,211.12,211.12,6129.0,312.0,211.164684
NVDA,2026-06-16 09:50:00+00:00,211.16,211.46,211.16,211.4,9544.0,508.0,211.326511
NVDA,2026-06-16 09:55:00+00:00,211.4,211.4,211.22,211.31,9064.0,294.0,211.290081
NVDA,2026-06-16 10:00:00+00:00,211.22,211.303,211.22,211.28,4235.0,189.0,211.273712
NVDA,2026-06-16 10:05:00+00:00,211.31,211.44,211.0,211.32,24726.0,840.0,211.149485
NVDA,2026-06-16 10:10:00+00:00,211.25,211.4,211.25,211.31,5068.0,189.0,211.346994
NVDA,2026-06-16 10:15:00+00:00,211.3071,211.32,211.21,211.21,7523.0,275.0,211.307458
NVDA,2026-06-16 10:20:00+00:00,211.259,211.41,211.259,211.3693,5033.0,231.0,211.331796
NVDA,2026-06-16 10:25:00+00:00,211.32,211.42,211.32,211.39,9659.0,352.0,211.401385
NVDA,2026-06-16 10:30:00+00:00,211.39,211.48,211.35,211.44,8419.0,431.0,211.429523
NVDA,2026-06-16 10:35:00+00:00,211.43,211.45,211.31,211.43,5363.0,267.0,211.413814
NVDA,2026-06-16 10:40:00+00:00,211.41,211.44,211.32,211.42,7412.0,339.0,211.389391
NVDA,2026-06-16 10:45:00+00:00,211.3837,211.3837,211.23,211.23,14197.0,544.0,211.322068
NVDA,2026-06-16 10:50:00+00:00,211.24,211.45,211.24,211.41,15142.0,447.0,211.392269
NVDA,2026-06-16 10:55:00+00:00,211.44,211.65,211.421,211.63,16311.0,488.0,211.567839
NVDA,2026-06-16 11:00:00+00:00,211.59,211.83,211.4,211.55,86190.0,1782.0,211.608557
NVDA,2026-06-16 11:05:00+00:00,211.5654,211.6618,211.5,211.62,46784.0,791.0,211.570541
NVDA,2026-06-16 11:10:00+00:00,211.5,212.0,211.5,211.99,82671.0,1153.0,211.809169
NVDA,2026-06-16 11:15:00+00:00,211.99,212.0662,211.89,212.0479,58027.0,1127.0,211.974029
NVDA,2026-06-16 11:20:00+00:00,212.05,212.44,212.04,212.44,85535.0,1204.0,212.26049
NVDA,2026-06-16 11:25:00+00:00,212.44,212.44,212.11,212.18,44910.0,812.0,212.230402
NVDA,2026-06-16 11:30:00+00:00,212.18,212.3215,212.1,212.2,48242.0,824.0,212.216025
NVDA,2026-06-16 11:35:00+00:00,212.15,212.15,211.9565,211.98,51581.0,1011.0,212.031699
NVDA,2026-06-16 11:40:00+00:00,211.9521,212.2,211.95,212.0,29356.0,654.0,212.065489
NVDA,2026-06-16 11:45:00+00:00,212.0598,212.085,211.82,211.92,32013.0,734.0,211.932713
NVDA,2026-06-16 11:50:00+00:00,211.94,212.0,211.8257,211.83,32837.0,750.0,211.900161
NVDA,2026-06-16 11:55:00+00:00,211.88,212.06,211.8615,212.02,31126.0,697.0,211.95569
NVDA,2026-06-16 12:00:00+00:00,212.01,212.2483,211.98,212.06,49454.0,925.0,212.093196
NVDA,2026-06-16 12:05:00+00:00,212.01,212.1,211.98,212.01,21327.0,751.0,212.029291
NVDA,2026-06-16 12:10:00+00:00,212.0,212.09,211.87,211.97,38019.0,981.0,212.017416
NVDA,2026-06-16 12:15:00+00:00,211.94,212.1,211.78,211.91,49757.0,1090.0,211.923299
NVDA,2026-06-16 12:20:00+00:00,211.82,211.82,211.3,211.31,111025.0,1755.0,211.516617
NVDA,2026-06-16 12:25:00+00:00,211.39,211.435,211.2,211.4,83958.0,1330.0,211.303489
NVDA,2026-06-16 12:30:00+00:00,211.44,211.47,211.13,211.38,75974.0,1300.0,211.262469
NVDA,2026-06-16 12:35:00+00:00,211.35,211.39,211.13,211.235,34076.0,887.0,211.219318
NVDA,2026-06-16 12:40:00+00:00,211.2,211.28,210.97,211.08,110025.0,1860.0,211.079449
NVDA,2026-06-16 12:45:00+00:00,211.0219,211.125,210.8,210.93,165461.0,1721.0,210.999603
NVDA,2026-06-16 12:50:00+00:00,210.9,211.15,210.8801,210.98,41804.0,925.0,211.047369
NVDA,2026-06-16 12:55:00+00:00,210.97,211.1682,210.9009,210.91,46776.0,907.0,211.070175
NVDA,2026-06-16 13:00:00+00:00,210.9,211.0799,210.85,211.0015,62164.0,1203.0,210.94857
NVDA,2026-06-16 13:05:00+00:00,211.03,211.03,210.84,210.87,49176.0,1163.0,210.901969
NVDA,2026-06-16 13:10:00+00:00,210.87,211.1,210.85,211.0001,66756.0,1574.0,210.927108
NVDA,2026-06-16 13:15:00+00:00,211.03,211.17,210.9,211.12,51715.0,1150.0,211.054468
NVDA,2026-06-16 13:20:00+00:00,211.12,211.225,211.061,211.2,55833.0,1290.0,211.161617
NVDA,2026-06-16 13:25:00+00:00,211.1,211.2,210.68,211.0,74249.0,2250.0,210.990723
NVDA,2026-06-16 13:30:00+00:00,211.17,211.5,208.87,208.88,4927220.0,84943.0,210.178995
NVDA,2026-06-16 13:35:00+00:00,208.88,209.74,208.86,208.9801,3166523.0,50196.0,209.290103
NVDA,2026-06-16 13:40:00+00:00,209.0092,209.74,209.0,209.48,2275791.0,39019.0,209.392181
NVDA,2026-06-16 13:45:00+00:00,209.47,210.01,209.332,209.805,2547357.0,38043.0,209.720827
