symbol,timestamp,open,high,low,close,volume,trade_count,vwap,EMA9,EMA21,EMA50,EMA200,EMA9_EMA21,EMA21_EMA50,DistEMA200,RSI,MACD,MACDSignal,MACDHist,ROC,ATR,ATRPercent,BBUpper,BBLower,BBWidth,VolumeSMA20,RelativeVolume,VWAP,VWAPDistance,Body,UpperWick,LowerWick,BodyPercent,Hour,Minute,Return
SPY,2026-06-15 08:00:00+00:00,750.12,751.5,748.0,750.32,25781.0,1183.0,750.80754,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.20000000000004547,1.17999999999995,2.1200000000000045,0.0002665529374134309,8,0,
SPY,2026-06-15 08:05:00+00:00,750.33,751.51,750.06,750.98,76257.0,2135.0,750.944817,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.6499999999999773,0.5299999999999727,0.2700000000000955,0.000865535700018612,8,5,0.0008796246934641427
SPY,2026-06-15 08:10:00+00:00,751.04,751.15,750.81,750.97,6822.0,188.0,750.970872,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.06999999999993634,0.11000000000001364,0.16000000000008185,9.321277814018713e-05,8,10,-1.331593384645835e-05
SPY,2026-06-15 08:15:00+00:00,750.92,751.04,750.65,750.65,4302.0,142.0,750.851531,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.2699999999999818,0.12000000000000455,0.0,0.000359688270165832,8,15,-0.0004261155572127251
SPY,2026-06-15 08:20:00+00:00,750.71,750.96,750.69,750.96,1698.0,82.0,750.768441,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.25,0.0,0.01999999999998181,0.00033290721210184294,8,20,0.0004129754213015868
SPY,2026-06-15 08:25:00+00:00,750.87,751.33,750.86,751.23,5724.0,155.0,751.084527,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.36000000000001364,0.10000000000002274,0.009999999999990905,0.00047921408889423165,8,25,0.0003595397890698848
SPY,2026-06-15 08:30:00+00:00,751.22,751.27,751.0,751.0,1641.0,69.0,751.104303,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.22000000000002728,0.049999999999954525,0.0,0.00029294274300935725,8,30,-0.00030616455679355337
SPY,2026-06-15 08:35:00+00:00,751.01,751.32,751.01,751.27,1517.0,84.0,751.195547,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.2599999999999909,0.05000000000006821,0.0,0.0003460806367883596,8,35,0.0003595206391477923
SPY,2026-06-15 08:40:00+00:00,751.3,751.3,751.22,751.25,1199.0,78.0,751.246449,750.9740408064001,,,,,,,,,,,,0.0,0.0,,,,,,,,0.049999999999954525,0.0,0.029999999999972715,6.655574043255178e-05,8,40,-2.662158744526355e-05
SPY,2026-06-15 08:45:00+00:00,751.38,751.53,751.18,751.18,2052.0,78.0,751.398186,751.0152326451201,,,,,,,,,,,,0.0,0.0,,,,,,,,0.20000000000004547,0.14999999999997726,0.0,0.00026624777017498537,8,45,-9.317803660569002e-05
